localarea,businesstype,lat,lon
Kitsilano,Restaurant,49.2683819586719,-123.15172699415
Downtown,Restaurant,49.2865812989245,-123.122816935146
Downtown,Restaurant,49.2844289209628,-123.115789956638
Kitsilano,Restaurant,49.2644749348815,-123.176461288081
Downtown,Restaurant,49.2848045499607,-123.115619724804
Downtown,Restaurant,49.2818433477786,-123.118522373666
Kensington-Cedar Cottage,Restaurant,49.242672962849,-123.061942665505
West Point Grey,Restaurant,49.2635723088198,-123.21028494061
Grandview-Woodland,Restaurant,49.2733258427609,-123.069172810607
Mount Pleasant,Restaurant,49.2598312529327,-123.114506033295
Kensington-Cedar Cottage,Restaurant,49.2489856059279,-123.074208104289
Mount Pleasant,Restaurant,49.2625095216481,-123.100581375091
Fairview,Restaurant,49.2636523503683,-123.123967651256
Downtown,Restaurant,49.2890672424663,-123.126664234923
Strathcona,Restaurant,49.2778959586294,-123.098637880896
Downtown,Restaurant,49.280026730855,-123.122443288919
Kensington-Cedar Cottage,Restaurant,49.2496336974068,-123.089676134585
Downtown,Restaurant,49.2781619356662,-123.125258345422
Downtown,Restaurant,49.2765802762141,-123.127650230051
Kitsilano,Restaurant,49.2579552022867,-123.165264470155
Hastings-Sunrise,Restaurant,49.2814135546884,-123.053771186736
Kitsilano,Restaurant,49.2643584906293,-123.170159456429
Downtown,Restaurant,49.2805115147781,-123.100164198129
West End,Restaurant,49.2756183517572,-123.134197180013
Mount Pleasant,Restaurant,49.263354167519,-123.101429756146
Downtown,Restaurant,49.2766262179015,-123.126403534419
Kitsilano,Restaurant,49.2680569673882,-123.165766694771
Marpole,Restaurant,49.2081929335884,-123.140944953318
Marpole,Restaurant,49.2102801528005,-123.117996031591
Downtown,Restaurant,49.2813440738251,-123.114604369962
Grandview-Woodland,Restaurant,49.2809470551815,-123.073883852401
Hastings-Sunrise,Restaurant,49.2808751242514,-123.054893805009
Grandview-Woodland,Restaurant,49.2808980819249,-123.061057216102
West End,Restaurant,49.2864807429215,-123.142213970181
Grandview-Woodland,Restaurant,49.2645261603594,-123.069347288341
Strathcona,Restaurant,49.2778683114332,-123.097210860245
Mount Pleasant,Restaurant,49.2630510625876,-123.098521822777
West End,Restaurant,49.2890865276728,-123.132315808892
Fairview,Restaurant,49.264708468426,-123.11522537474
Strathcona,Restaurant,49.2783953613133,-123.099321473792
Mount Pleasant,Restaurant,49.2633019793519,-123.108898884173
Downtown,Restaurant,49.2833723179402,-123.105250123428
Riley Park,Restaurant,49.2542583776079,-123.114765729012
Kensington-Cedar Cottage,Restaurant,49.2474623033572,-123.069457257135
West Point Grey,Restaurant,49.2590199051253,-123.192580949147
Mount Pleasant,Restaurant,49.2636308763035,-123.112026524707
Fairview,Restaurant,49.263714793455,-123.128124878031
Fairview,Restaurant,49.2630832973428,-123.126135200561
Kensington-Cedar Cottage,Restaurant,49.2459990704167,-123.089821967013
West End,Restaurant,49.2780689867937,-123.13131214569
Downtown,Restaurant,49.2844423493311,-123.107959128215
Downtown,Restaurant,49.2796981233238,-123.115556227973
Downtown,Restaurant,49.2814635430598,-123.108180167369
Mount Pleasant,Restaurant,49.2625095216481,-123.100581375091
Fairview,Restaurant,49.2629187028982,-123.115449021453
Killarney,Restaurant,49.2317126557996,-123.030161246414
Riley Park,Restaurant,49.2500341188784,-123.101423914917
Downtown,Restaurant,49.2844123109958,-123.113912423797
Victoria-Fraserview,Restaurant,49.2253858085065,-123.053849078656
West End,Restaurant,49.2879253066379,-123.140402598667
Sunset,Restaurant,49.2114030021489,-123.090078196317
Grandview-Woodland,Restaurant,49.2814355486746,-123.060225095468
Downtown,Restaurant,49.2805115734956,-123.115881581318
Downtown,Restaurant,49.2775710117723,-123.118542506393
Arbutus-Ridge,Restaurant,49.234901640009,-123.159286702925
Downtown,Restaurant,49.2834189866129,-123.105524414044
West End,Restaurant,49.2902203604981,-123.132894929214
Downtown,Restaurant,49.2859125862113,-123.115419848508
Downtown,Restaurant,49.2750137901012,-123.130835868032
Kitsilano,Restaurant,49.2686157875696,-123.167120157965
Hastings-Sunrise,Restaurant,49.2808704162715,-123.051461326756
Downtown,Restaurant,49.2843522951602,-123.115947356659
Kensington-Cedar Cottage,Restaurant,49.2443089207207,-123.062703572485
Downtown,Restaurant,49.27985684132,-123.126606134942
Downtown,Restaurant,49.2843274008411,-123.119779336932
Mount Pleasant,Restaurant,49.269549420288,-123.105816506268
Downtown,Restaurant,49.2836166519755,-123.118886177257
Downtown,Restaurant,49.2836166519755,-123.118886177257
Downtown,Restaurant,49.2739466252971,-123.120283822192
Downtown,Restaurant,49.2877342016388,-123.118192793095
Mount Pleasant,Restaurant,49.263354167519,-123.101429756146
West End,Restaurant,49.2882862199086,-123.13985360544
Downtown,Restaurant,49.2799917538749,-123.123326449381
Downtown,Restaurant,49.2751403014268,-123.110072089446
Downtown,Restaurant,49.2891415266446,-123.122854744927
Killarney,Restaurant,49.2062441706766,-123.029971795947
Killarney,Restaurant,49.2056499520782,-123.031684883077
Mount Pleasant,Restaurant,49.2633727220847,-123.100599279354
Downtown,Restaurant,49.2810970898114,-123.118820131479
Kitsilano,Restaurant,49.270929865845,-123.146783549831
Mount Pleasant,Restaurant,49.2627898115982,-123.091503098899
Killarney,Restaurant,49.2329336430889,-123.034953638269
Renfrew-Collingwood,Restaurant,49.2391461575421,-123.052925221531
West End,Restaurant,49.2884003489579,-123.140692316894
Grandview-Woodland,Restaurant,49.265975365011,-123.069322914611
Kensington-Cedar Cottage,Restaurant,49.2477037237208,-123.089748718694
Renfrew-Collingwood,Restaurant,49.2503035937404,-123.034288444485
Downtown,Restaurant,49.2811614292308,-123.121573032359
Renfrew-Collingwood,Restaurant,49.2606031412959,-123.042424835637
Victoria-Fraserview,Restaurant,49.2208114507143,-123.066261107675
West End,Restaurant,49.2886529155272,-123.140107259289
Fairview,Restaurant,49.2609859547914,-123.138236770501
West End,Restaurant,49.2856098196541,-123.126970559037
West Point Grey,Restaurant,49.2682107732898,-123.186381396543
West End,Restaurant,49.2913991471193,-123.135921125466
Downtown,Restaurant,49.2855493252748,-123.114887205241
West End,Restaurant,49.2899244915969,-123.133768000872
Fairview,Restaurant,49.2655998618756,-123.140093038964
Marpole,Restaurant,49.21326411119,-123.139967096637
Victoria-Fraserview,Restaurant,49.2205402517255,-123.065457411224
Renfrew-Collingwood,Restaurant,49.2503035937404,-123.034288444485
Strathcona,Restaurant,49.2674069391036,-123.09004040972
Riley Park,Restaurant,49.2420223455094,-123.101031452523
Mount Pleasant,Restaurant,49.2581149277281,-123.101560092233
Kitsilano,Restaurant,49.2686671479761,-123.170605349377
Kerrisdale,Restaurant,49.2192066367229,-123.149397140833
Mount Pleasant,Restaurant,49.2624228020105,-123.099789321428
Kensington-Cedar Cottage,Restaurant,49.2380023861143,-123.065012708617
Downtown,Restaurant,49.2798429369446,-123.116879672977
West End,Restaurant,49.285296747165,-123.125318439474
Sunset,Restaurant,49.2279623165482,-123.091093639683
Downtown,Restaurant,49.2875182283394,-123.11723844762
Downtown,Restaurant,49.2833162865921,-123.114384263797
West End,Restaurant,49.2813724907459,-123.133427569368
West End,Restaurant,49.2886551116462,-123.13864444054
Downtown,Restaurant,49.2829892070213,-123.121818219523
Grandview-Woodland,Restaurant,49.2699041868423,-123.069295854129
Sunset,Restaurant,49.2284089340589,-123.091078665688
Marpole,Restaurant,49.2062276304535,-123.148338086622
Downtown,Restaurant,49.2744164281392,-123.12395861892
Downtown,Restaurant,49.2785540484292,-123.117743886233
West End,Restaurant,49.2865888643031,-123.128604465414
Kitsilano,Restaurant,49.2679295917129,-123.156918257845
Strathcona,Restaurant,49.2786769094854,-123.097399460762
Killarney,Restaurant,49.2063861067936,-123.031758253124
Downtown,Restaurant,49.2793401533575,-123.117639931624
Kitsilano,Restaurant,49.2704298571238,-123.147385524887
Renfrew-Collingwood,Restaurant,49.2498700151841,-123.034287470914
Downtown,Restaurant,49.2842309792976,-123.11799800626
West End,Restaurant,49.2899244915969,-123.133768000872
Downtown,Restaurant,49.2842225072682,-123.100396271603
Kensington-Cedar Cottage,Restaurant,49.2346915461001,-123.065877807457
Hastings-Sunrise,Restaurant,49.2758028382889,-123.045566628088
Downtown,Restaurant,49.2868596547397,-123.114848088901
Arbutus-Ridge,Restaurant,49.234901640009,-123.159286702925
Downtown,Restaurant,49.276821015486,-123.126109158793
Arbutus-Ridge,Restaurant,49.2348481552377,-123.156422358081
West End,Restaurant,49.2862192525897,-123.143827946106
West End,Restaurant,49.2886924180381,-123.130564024788
West End,Restaurant,49.2872857702813,-123.141462815764
Downtown,Restaurant,49.2818222496985,-123.107914084406
Strathcona,Restaurant,49.2813275835791,-123.083454873773
Fairview,Restaurant,49.2667971786643,-123.145178102887
Kitsilano,Restaurant,49.2644521575012,-123.174275416347
Grandview-Woodland,Restaurant,49.2645261603594,-123.069347288341
Downtown,Restaurant,49.2777641133677,-123.127789712156
Kitsilano,Restaurant,49.2635170880482,-123.153378019766
Kensington-Cedar Cottage,Restaurant,49.2498466432316,-123.089639021634
Riley Park,Restaurant,49.2505545913612,-123.09055432702
Kitsilano,Restaurant,49.2641886485174,-123.146107102251
Kensington-Cedar Cottage,Restaurant,49.2620053668891,-123.070690025467
West Point Grey,Restaurant,49.2640436319097,-123.206307713741
Kensington-Cedar Cottage,Restaurant,49.2435704866156,-123.062565769004
Downtown,Restaurant,49.2865812989245,-123.122816935146
Mount Pleasant,Restaurant,49.2643867992342,-123.113791987435
Marpole,Restaurant,49.2128638031826,-123.139981742853
Downtown,Restaurant,49.2885213410003,-123.120622290364
Fairview,Restaurant,49.263789572122,-123.122237018287
Kensington-Cedar Cottage,Restaurant,49.240239127354,-123.064960939363
Riley Park,Restaurant,49.2417995251105,-123.101829813286
Downtown,Restaurant,49.2770618463,-123.130918922264
Kerrisdale,Restaurant,49.2343505703472,-123.159327582848
Kitsilano,Restaurant,49.2683029512933,-123.147244424146
Mount Pleasant,Restaurant,49.269695631798,-123.107720600875
Kensington-Cedar Cottage,Restaurant,49.2467867912917,-123.089811181096
Downtown,Restaurant,49.2744164281392,-123.12395861892
Downtown,Restaurant,49.2775773847468,-123.126142048845
Kitsilano,Restaurant,49.2688597363975,-123.18403306766
Downtown,Restaurant,49.2803274194002,-123.11888800491
Renfrew-Collingwood,Restaurant,49.23594598482,-123.045095055743
Kensington-Cedar Cottage,Restaurant,49.261605898633,-123.069354342754
Fairview,Restaurant,49.269075997963,-123.118796579948
Grandview-Woodland,Restaurant,49.2814639199805,-123.062560523947
Renfrew-Collingwood,Restaurant,49.2584538673109,-123.04495525822
Grandview-Woodland,Restaurant,49.2808735595509,-123.05807631214
Downtown,Restaurant,49.2820731999911,-123.11351586912
Downtown,Restaurant,49.2836865871596,-123.111926364132
Hastings-Sunrise,Restaurant,49.2814048290372,-123.044948769036
Sunset,Restaurant,49.2119303276452,-123.091458458028
Grandview-Woodland,Restaurant,49.2680493162521,-123.07015733446
West End,Restaurant,49.2913726587203,-123.134713088208
Downtown,Restaurant,49.2820241875121,-123.106013706032
Downtown,Restaurant,49.2756994882967,-123.123130026215
Kensington-Cedar Cottage,Restaurant,49.2444793096407,-123.064466527948
Renfrew-Collingwood,Restaurant,49.234292338044,-123.024211334514
Kensington-Cedar Cottage,Restaurant,49.2522805136042,-123.081097975664
South Cambie,Restaurant,49.2493866715472,-123.115838548008
Downtown,Restaurant,49.2821396414755,-123.115338540198
Renfrew-Collingwood,Restaurant,49.2339202264021,-123.034707821292
Downtown,Restaurant,49.2872691122216,-123.114160847462
Mount Pleasant,Restaurant,49.2633776803512,-123.114284842253
West End,Restaurant,49.2878202853116,-123.141334559745
Mount Pleasant,Restaurant,49.2711830778944,-123.105339387307
Grandview-Woodland,Restaurant,49.2698637023505,-123.070347971153
Kensington-Cedar Cottage,Restaurant,49.2531510918108,-123.067605544302
Mount Pleasant,Restaurant,49.2714233331126,-123.101292389351
Fairview,Restaurant,49.2585445352767,-123.138343333301
West End,Restaurant,49.2824747174825,-123.133884220028
Hastings-Sunrise,Restaurant,49.262689412787,-123.056162054502
Fairview,Arts and Creative Instruction,49.2636846508241,-123.118042512175
Renfrew-Collingwood,Arts and Creative Instruction,49.2326670344327,-123.02419552672
Downtown,Arts and Creative Instruction,49.2834632293281,-123.10200344145
Arbutus-Ridge,Arts and Creative Instruction,49.2348928490796,-123.158090211808
Downtown,Arts and Creative Instruction,49.284669320783,-123.109274169174
Kerrisdale,Arts and Creative Instruction,49.2338195457329,-123.152699290344
Downtown,Arts and Creative Instruction,49.2838301402474,-123.111032208291
Downtown,Arts and Creative Instruction,49.2830734975865,-123.114747390573
Kerrisdale,Arts and Creative Instruction,49.2343152296289,-123.156914502372
Downtown,Arts and Creative Instruction,49.2810970898114,-123.118820131479
Kensington-Cedar Cottage,Arts and Creative Instruction,49.2610590694306,-123.065408331508
Downtown,Arts and Creative Instruction,49.2841923786079,-123.109473829002
Arbutus-Ridge,Arts and Creative Instruction,49.2362974199326,-123.155867328486
Marpole,Arts and Creative Instruction,49.2056285143967,-123.140246281014
Kitsilano,Arts and Creative Instruction,49.2582820375216,-123.185314218445
Downtown,Arts and Creative Instruction,49.2795532707862,-123.127008810102
Mount Pleasant,Arts and Creative Instruction,49.2632591755498,-123.106598506226
Downtown,Arts and Creative Instruction,49.2865812989245,-123.122816935146
Mount Pleasant,Arts and Creative Instruction,49.2632995162305,-123.109875854161
Mount Pleasant,Arts and Creative Instruction,49.264896432743,-123.103346727053
Kitsilano,Arts and Creative Instruction,49.2637696656803,-123.165852916543
Fairview,Arts and Creative Instruction,49.2631377807052,-123.129670464276
Fairview,Arts and Creative Instruction,49.262959520475,-123.118604400903
Kerrisdale,Arts and Creative Instruction,49.2321361164042,-123.154689377334
Renfrew-Collingwood,Arts and Creative Instruction,49.2414340869732,-123.058112288277
Downtown,Arts and Creative Instruction,49.2805115147781,-123.100164198129
Dunbar-Southlands,Arts and Creative Instruction,49.2572192463998,-123.185486065558
Arbutus-Ridge,Arts and Creative Instruction,49.2365596137076,-123.155880516923
Downtown,Arts and Creative Instruction,49.28266126632,-123.11534401923
West Point Grey,Arts and Creative Instruction,49.2641151667578,-123.186514537831
West Point Grey,Arts and Creative Instruction,49.2640571529602,-123.207302079543
Downtown,Arts and Creative Instruction,49.2805012831595,-123.109080265212
Renfrew-Collingwood,Arts and Creative Instruction,49.2386694125223,-123.050466419787
Arbutus-Ridge,Arts and Creative Instruction,49.2374456791423,-123.15585584437
Kitsilano,Arts and Creative Instruction,49.2637696656803,-123.165852916543
Kitsilano,Arts and Creative Instruction,49.2636231585602,-123.159809983366
Kensington-Cedar Cottage,Arts and Creative Instruction,49.2468466119068,-123.069463758117
Mount Pleasant,Arts and Creative Instruction,49.2630544755197,-123.098738717275
Arbutus-Ridge,Arts and Creative Instruction,49.2349442447209,-123.161962771047
